gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2993587940,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:IFU-2:2009:S3:002237,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Isla Fuerte, Los Boyones Estación IFU 2",Bolívar,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,9.371444,-76.202278,NA,NA,NA,NA,8,1,2009-03-19,19,3,2009,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Johanna Carolina Vega Sequeda,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED
2993587934,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:MAZ-2:2007:M3:001889,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, Manzanillo Estación 2","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,13.313639,-81.375278,NA,NA,NA,NA,10,0,2007-07-08,8,7,2007,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Raul Navas Camacho,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993587845,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:IFU-1:2009:M3:002252,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Isla Fuerte, Fondo Loco Estación IFU 1",Bolívar,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,9.380111,-76.207639,NA,NA,NA,NA,11,1,2009-03-20,20,3,2009,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Johanna Carolina Vega Sequeda,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED
2993587713,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:GAY-2:2003:M5:001078,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Parque Nacional Natural Tayrona, Bahía Granate Estación GRA 2",Magdalena,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,11.331361,-74.116944,NA,NA,NA,NA,13.5,1.5,2003-10-29,29,10,2003,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Isabel Cristina Chacón Gómez,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED
2993587676,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:MIN-1:2008:S3:002107,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste Isla Mucura Minalta Estación MIN 1",Bolívar,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,9.790583,-75.923389,NA,NA,NA,NA,6.5,0.5,2008-09-30,30,9,2008,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Catalina Casas;Laura Muñoz Escobar,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED
2993587609,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:CAN-2:2006:M5:001733,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, El Canal Estación CAN 2","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,13.398717,-81.397067,NA,NA,NA,NA,15,3,2006-09-27,27,9,2006,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Nicasio Howard;Katherine Bernal,NA,NA,2025-08-02T11:49:05Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993587252,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:ACU-1:2017:S3:003302,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, Acuario Estación ACU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,12.555183,-81.695617,NA,NA,NA,NA,4.5,1.5,2017-09-02,2,9,2017,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Laura Sanchez Valencia,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993587193,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:EMI-2:2017:M4:003286,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, Emisario Estación EMI 2","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,12.5687,-81.7258,NA,NA,NA,NA,10.5,1.5,2017-09-01,1,9,2017,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Laura Sanchez Valencia,NA,NA,2025-08-02T11:49:04Z,NA,CONTINENT_COORDINATE_MISMATCH
2993586917,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:SFE-1:2007:S3:001872,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, San Felipe Estación SFE 1","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,13.362367,-81.414278,NA,NA,NA,NA,4.5,1.5,2007-07-06,6,7,2007,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Raul Navas Camacho,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993586561,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:ZAP-1:2006:M1:001642,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Ensenada Sapzurro, fuera de la punta rocosa Sapzurro M Estación ZAP 1",Chocó,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,8.662139,-77.358722,NA,NA,NA,NA,10.5,1.5,2006-07-27,27,7,2006,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Katherine Bernal,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED
2993586389,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:VAR-1:2018:S4:003369,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Parque Nacional Natural Corales del Rosario y San Bernardo, Cartagena, Varadero Estación VAR 1",Bolívar,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,10.308042,-75.585069,NA,NA,NA,NA,4.25,1.75,2018-04-28,28,4,2018,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Laura Sanchez Valencia,NA,NA,2025-08-02T11:49:04Z,NA,NA
2993585991,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:CAN-1:2001:S1:000167,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, El Canal Estación CAN 1","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,13.388767,-81.390633,NA,NA,NA,NA,10.5,1.5,2001-10-22,22,10,2001,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Valeria Pizarro;Sonia Bejarano,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993585845,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:SFE-2:2006:M1:001747,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,"Reserva de Biosfera Sea Flower, San Felipe Estación SFE 2","Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,13.365517,-81.414394,NA,NA,NA,NA,11.5,0.5,2006-09-28,28,9,2006,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Nicasio Howard;Katherine Bernal,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993585432,f13e2caf-5093-4f9a-9de6-e38775b5a737,INVEMAR:SIMAC:InvVag:CAP-2:2002:M2:000439,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,Ensenada Capurganá Estación CAP 2,Chocó,PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,8.642056,-77.33625,NA,NA,NA,NA,10,2,2002-07-01,1,7,2002,2278861,2278861,HUMAN_OBSERVATION,Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar),NA,NA,NA,NA,NA,CC_BY_4_0,NA,Oscar Caucali;Nelson Manrique,NA,NA,2025-08-02T11:49:04Z,NA,COORDINATE_ROUNDED
2979609597,040c5662-da76-4782-a48e-cdea1892d14c,ABBAI2054-17,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,UNRANKED,BOLD:ABA2440,BOLD:ABA2440,NA,PA,NA,Bocas Del Toro,PRESENT,NA,b3bf3a83-1f68-4541-a03f-330d30d567f5,9.34,-82.26,NA,NA,NA,NA,15,0,2016-02-26,26,2,2016,10804266,2278861,MATERIAL_SAMPLE,No Voucher Tissue,NA,NA,NA,Rachel Collin,NA,CC_BY_4_0,NA,Rachel Collin and Michael J. Boyle,NA,NA,2025-07-20T08:42:08Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE
2979543417,040c5662-da76-4782-a48e-cdea1892d14c,ABBAI471-15,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,UNRANKED,BOLD:ABA2440,BOLD:ABA2440,NA,PA,in front of STRI point,Bocas Del Toro,PRESENT,NA,b3bf3a83-1f68-4541-a03f-330d30d567f5,9.34775,-82.267,NA,NA,NA,NA,15,0,2013-07-03,3,7,2013,10804266,2278861,MATERIAL_SAMPLE,No Voucher Tissue,NA,NA,NA,Rachel Collin,NA,CC_BY_4_0,NA,Eduardo Zattara/Gaston Alurralde,NA,NA,2025-07-20T08:40:19Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE
2636193850,55a6d292-5141-40d3-89b1-d13959a1c998,CE_0238,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,Arrecife Triángulos Oeste,NA,PRESENT,1,1e9400fa-ce73-4737-9eaa-f25df148945c,20.960728,-92.307508,NA,NA,NA,NA,9,NA,2017-09-10,10,9,2017,2278861,2278861,PRESERVED_SPECIMEN,FCMM,COREPY-DGVS-CC-307-18,COREPY-0248,NA,Francisco Márquez Borrás,2018-02-26T00:00:00Z,CC_BY_NC_4_0,NA,Francisco Márquez Borrás,NA,NA,2025-07-31T12:15:32Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2630869075,e6dc2144-bccb-4ac0-95f8-935d32c6144b,fce5c61b7c4fe5323fd51ecbf2fdaa4e,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Enmedio Reef, Veracruz, Gulf of Mexico, Mexico",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.104444,-95.937222,80,NA,0,0,2,0,2005-03-01,1,3,2005,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.106,NA,E. V. Celaya-Hernández; M. A. Gordillo-Hernández,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. S. Hernández-Álvarez; A. Granados-Barba,NotAType,NA,2025-07-05T01:57:53Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630867679,e6dc2144-bccb-4ac0-95f8-935d32c6144b,6a0f82ffd152f5ad381ea9f8c24f5a3d,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Puerto Morelos, lado Sur de la zona arrecifal de Punta Brava, Quintana Roo, Mar Caribe, México",Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.806111,-86.9125,70,NA,0,0,1,1,2000-03-07,7,3,2000,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.76,NA,S. Ariza-Mancio,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Laguarda-Figueras; A. Durán-González; J. Torres-Vega; E. Mata-Pérez; S. Frontana-Uribe; A. Rojas-Santoyo; A. Frontana-Uribe; B. S. Gómez-Carriedo; A. Medina-Cárcamo,NotAType,NA,2025-07-05T01:57:53Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630867548,e6dc2144-bccb-4ac0-95f8-935d32c6144b,cc30e4d38e4de9dc51ec07597e2cb74a,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Hornos, Veracruz, Veracruz, Golfo de México",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.194897,-96.123972,80,NA,0,0,2,0,2005-02-03,3,2,2005,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.105,NA,E. V. Celaya-Hernández; M. A. Gordillo-Hernández,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. S. Hernández-Álvarez; A. Granados-Barba,NotAType,NA,2025-07-05T01:57:53Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630866963,e6dc2144-bccb-4ac0-95f8-935d32c6144b,3fe2868fbd8d6ce83558b0f788afea72,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Enmedio Reef, Veracruz, Gulf of Mexico, Mexico",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.114444,-95.935833,80,NA,0,0,3,0,2005-04-09,9,4,2005,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.104,NA,E. V. Celaya-Hernández; M. A. Gordillo-Hernández,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),F. A. Solís-Marín; B. Salguero-Silva; E. I. Guzmán; G. Santamaría-López; M. A. Gordillo-Hernández,NotAType,NA,2025-07-05T01:57:52Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630866353,e6dc2144-bccb-4ac0-95f8-935d32c6144b,3313e50b2c2101a7b8159b809cad4d84,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Hornos, Veracruz, Veracruz, Golfo de México",Veracruz de ignacio de la llave,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,19.195481,-96.126344,80,NA,0,0,1,0,2004-06-05,5,6,2004,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.107,NA,Domínguez,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),R. Rojas,NotAType,NA,2025-07-05T01:57:50Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630865519,e6dc2144-bccb-4ac0-95f8-935d32c6144b,71f2ecead500dedb6714708208f6cd14,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"1200 metros al Sur de Muelle de Cubos, Puerto Morelos, Quintana Roo, Mar Caribe, México",Quintana roo,PRESENT,38,ff90b050-c256-11db-b71b-b8a03c50a862,20.823056,-86.830555,70,NA,0,0,2,2,2000-03-10,10,3,2000,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.85,NA,S. Ariza-Mancio,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Laguarda-Figueras; A. Durán-González; J. Torres-Vega; E. Mata-Pérez; S. Frontana-Uribe; A. Rojas-Santoyo; A. Frontana-Uribe; B. S. Gómez-Carriedo; A. Medina-Cárcamo,NotAType,NA,2025-07-05T01:57:50Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630864229,e6dc2144-bccb-4ac0-95f8-935d32c6144b,bebbbe8ed61823760fc1c3f2a48e82cb,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Isla Verde, Veracruz, Veracruz, Golfo de México, México",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.201111,-96.068611,80,NA,0,0,1.2,0,2001-10-12,12,10,2001,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.91,NA,E. V. Celaya-Hernández,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. V. Celaya-Hernández,NotAType,NA,2025-07-05T01:57:53Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630862945,e6dc2144-bccb-4ac0-95f8-935d32c6144b,f6c46e7a3fdf760b55861bbcbdfff7ae,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Isla de Sacrificios, Veracruz, Veracruz, Golfo de México, México",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.18,-96.095278,80,NA,0,0,1,1,2004-06-07,7,6,2004,2278861,2278861,PRESERVED_SPECIMEN,ICML-UNAM,CNE,4.61.96,NA,E. V. Celaya-Hernández; M. A. Gordillo-Hernández,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Granados-Barba; J. A. Pérez-Nava,NotAType,NA,2025-07-05T01:57:48Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2595552472,b3b7d5c4-f73a-475b-a203-c6a1ddd040cd,2017_Tres Palmas 5m_4aEchinometra_lucunter,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,NA,PR,Tres Palmas 5m,NA,PRESENT,NA,c3ad790a-d426-4ac1-8e32-da61f81f0117,18.35072,-67.26688,NA,NA,NA,NA,4,4,2017-05,NA,5,2017,2278861,2278861,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,CC0_1_0,Departament of Natural and Environmental Resources of Puerto Rico,NA,NA,NA,2025-07-31T12:10:24Z,NA,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
