pais,escenario,idoneidad
Nicaragua,Actual,0.015620357356965542
Nicaragua,Optimista,0.0024139222223311663
Nicaragua,Pesimista,3.0618737218901515e-4
Nicaragua,Actual,0.013564505614340305
Nicaragua,Optimista,0.002104292158037424
Nicaragua,Pesimista,2.664149214979261e-4
Nicaragua,Actual,0.012963377870619297
Nicaragua,Optimista,0.0020200309809297323
Nicaragua,Pesimista,2.552962105255574e-4
Nicaragua,Actual,0.011455814354121685
Nicaragua,Optimista,0.0017923887353390455
Nicaragua,Pesimista,2.261139015899971e-4
Nicaragua,Actual,0.009908576495945454
Nicaragua,Optimista,0.0015574919525533915
Nicaragua,Pesimista,1.9643246196210384e-4
Nicaragua,Actual,0.010927924886345863
Nicaragua,Optimista,0.0017285402864217758
Nicaragua,Pesimista,2.183344040531665e-4
Nicaragua,Actual,0.010946763679385185
Nicaragua,Optimista,0.0017416580813005567
Nicaragua,Pesimista,2.2031045227777213e-4
Nicaragua,Actual,0.010963954962790012
Nicaragua,Optimista,0.0017545713344588876
Nicaragua,Pesimista,2.2226854343898594e-4
Nicaragua,Actual,0.011044487357139587
Nicaragua,Optimista,0.001777788158506155
Nicaragua,Pesimista,2.255422732559964e-4
Nicaragua,Actual,0.010673588141798973
Nicaragua,Optimista,0.0017277684528380632
Nicaragua,Pesimista,2.195156121160835e-4
Nicaragua,Actual,0.014305240474641323
Nicaragua,Optimista,0.0023356035817414522
Nicaragua,Pesimista,2.980379795189947e-4
Nicaragua,Actual,0.01844080351293087
Nicaragua,Optimista,0.003041293006390333
Nicaragua,Pesimista,3.908202634193003e-4
Nicaragua,Actual,0.023594791069626808
Nicaragua,Optimista,0.003932316321879625
Nicaragua,Pesimista,5.089277983643115e-4
Nicaragua,Actual,0.03804134204983711
Nicaragua,Optimista,0.006432266440242529
Nicaragua,Pesimista,8.390194270759821e-4
Nicaragua,Actual,0.05557975545525551
Nicaragua,Optimista,0.009547721594572067
Nicaragua,Pesimista,0.0012555468128994107
Nicaragua,Actual,0.07934989035129547
Nicaragua,Optimista,0.013887799344956875
Nicaragua,Pesimista,0.0018421774730086327
Nicaragua,Actual,0.07547768205404282
Nicaragua,Optimista,0.013297795318067074
Nicaragua,Pesimista,0.001776919700205326
Nicaragua,Actual,0.056941717863082886
Nicaragua,Optimista,0.010035756975412369
Nicaragua,Pesimista,0.0013504642993211746
Nicaragua,Actual,0.04016880691051483
Nicaragua,Optimista,0.00708851357921958
Nicaragua,Pesimista,9.607290849089622e-4
Nicaragua,Actual,0.02658090554177761
Nicaragua,Optimista,0.004703419748693705
Nicaragua,Pesimista,6.4222322544083e-4
Nicaragua,Actual,0.020625542849302292
Nicaragua,Optimista,0.003671481506898999
Nicaragua,Pesimista,5.053604254499078e-4
Nicaragua,Actual,0.015434708446264267
Nicaragua,Optimista,0.0027648271061480045
Nicaragua,Pesimista,3.8365853833965957e-4
Nicaragua,Actual,0.012977894395589828
Nicaragua,Optimista,0.0023369465488940477
Nicaragua,Pesimista,3.262136015109718e-4
Nicaragua,Actual,0.01428056601434946
Nicaragua,Optimista,0.0025833880063146353
Nicaragua,Pesimista,3.6200450267642736e-4
Nicaragua,Actual,0.01666938327252865
Nicaragua,Optimista,0.0030307921115309
Nicaragua,Pesimista,4.2637321166694164e-4
Nicaragua,Actual,0.017782753333449364
Nicaragua,Optimista,0.0032478447537869215
Nicaragua,Pesimista,4.586659197229892e-4
Nicaragua,Actual,0.02099424973130226
Nicaragua,Optimista,0.0038550682365894318
Nicaragua,Pesimista,5.466067232191563e-4
Nicaragua,Actual,0.022557787597179413
Nicaragua,Optimista,0.004161629360169172
Nicaragua,Pesimista,5.923697026446462e-4
Nicaragua,Actual,0.022543925791978836
Nicaragua,Optimista,0.004170750733464956
Nicaragua,Pesimista,5.951502826064825e-4
Nicaragua,Actual,0.024668635800480843
Nicaragua,Optimista,0.004575141705572605
Nicaragua,Pesimista,6.537713343277574e-4
Nicaragua,Actual,0.024011880159378052
Nicaragua,Optimista,0.004459206946194172
Nicaragua,Pesimista,6.379554979503155e-4
Nicaragua,Actual,0.02288670837879181
Nicaragua,Optimista,0.004255019593983889
Nicaragua,Pesimista,6.094384589232504e-4
Nicaragua,Actual,0.021813204512000084
Nicaragua,Optimista,0.004060075152665377
Nicaragua,Pesimista,5.82183594815433e-4
Nicaragua,Actual,0.021868551149964333
Nicaragua,Optimista,0.004076936282217503
Nicaragua,Pesimista,5.853254697285593e-4
Nicaragua,Actual,0.022938717156648636
Nicaragua,Optimista,0.004285526927560568
Nicaragua,Pesimista,6.169600528664887e-4
Nicaragua,Actual,0.020357152447104454
Nicaragua,Optimista,0.003805882064625621
Nicaragua,Pesimista,5.500268307514489e-4
Nicaragua,Actual,0.01799815148115158
Nicaragua,Optimista,0.0033675371669232845
Nicaragua,Pesimista,4.885662929154932e-4
Nicaragua,Actual,0.0174659863114357
Nicaragua,Optimista,0.003273057984188199
Nicaragua,Pesimista,4.7677193651907146e-4
Nicaragua,Actual,0.01655350625514984
Nicaragua,Optimista,0.003106419462710619
Nicaragua,Pesimista,4.543067771010101e-4
Nicaragua,Actual,0.01941516064107418
Nicaragua,Optimista,0.003654251806437969
Nicaragua,Pesimista,5.367244011722505e-4
Nicaragua,Actual,0.02070797048509121
Nicaragua,Optimista,0.003911910112947226
Nicaragua,Pesimista,5.783844389952719e-4
Nicaragua,Actual,0.024021437391638756
Nicaragua,Optimista,0.004564494825899601
Nicaragua,Pesimista,6.811303901486099e-4
Nicaragua,Actual,0.025102095678448677
Nicaragua,Optimista,0.004793426021933556
Nicaragua,Pesimista,7.217899546958506e-4
Nicaragua,Actual,0.037685006856918335
Nicaragua,Optimista,0.007266486994922161
Nicaragua,Pesimista,0.001105169067159295
Nicaragua,Actual,0.04264182969927788
Nicaragua,Optimista,0.008276363834738731
Nicaragua,Pesimista,0.001270598266273737
Nicaragua,Actual,0.043179042637348175
Nicaragua,Optimista,0.008420203812420368
Nicaragua,Pesimista,0.0013043417129665613
Nicaragua,Actual,0.04357578977942467
Nicaragua,Optimista,0.008535653352737427
Nicaragua,Pesimista,0.001334030064754188
Nicaragua,Actual,0.04811800643801689
Nicaragua,Optimista,0.00948237907141447
Nicaragua,Pesimista,0.0014956295490264893
Nicaragua,Actual,0.051488518714904785
Nicaragua,Optimista,0.010202983394265175
Nicaragua,Pesimista,0.0016239223768934608
Nicaragua,Actual,0.06617673486471176
Nicaragua,Optimista,0.013249848037958145
Nicaragua,Pesimista,0.0021301228553056717
Nicaragua,Actual,0.061591580510139465
Nicaragua,Optimista,0.012358741834759712
Nicaragua,Pesimista,0.002003519795835018
Nicaragua,Actual,0.058194130659103394
Nicaragua,Optimista,0.011708535254001617
Nicaragua,Pesimista,0.0019142061937600374
Nicaragua,Actual,0.06638579070568085
Nicaragua,Optimista,0.013442599214613438
Nicaragua,Pesimista,0.0022143423557281494
Nicaragua,Actual,0.0692087709903717
Nicaragua,Optimista,0.014055861160159111
Nicaragua,Pesimista,0.002327342052012682
Nicaragua,Actual,0.056183651089668274
Nicaragua,Optimista,0.011368051171302795
Nicaragua,Pesimista,0.0018893862143158913
Nicaragua,Actual,0.053329721093177795
Nicaragua,Optimista,0.010796851478517056
Nicaragua,Pesimista,0.001802803366445005
Nicaragua,Actual,0.06183962523937225
Nicaragua,Optimista,0.012586972676217556
Nicaragua,Pesimista,0.0021135665010660887
Nicaragua,Actual,0.04949548467993736
Nicaragua,Optimista,0.010040287859737873
Nicaragua,Pesimista,0.0016923424554988742
Nicaragua,Actual,0.04110139235854149
Nicaragua,Optimista,0.008317052386701107
Nicaragua,Pesimista,0.0014064550632610917
Nicaragua,Actual,0.03940075263381004
Nicaragua,Optimista,0.007969498634338379
Nicaragua,Pesimista,0.0013516691979020834
Nicaragua,Actual,0.034162186086177826
Nicaragua,Optimista,0.006896888837218285
Nicaragua,Pesimista,0.0011728507233783603
Nicaragua,Actual,0.0329836905002594
Nicaragua,Optimista,0.006657582242041826
Nicaragua,Pesimista,0.0011355496244505048
Nicaragua,Actual,0.03401800990104675
Nicaragua,Optimista,0.006871192716062069
Nicaragua,Pesimista,0.0011757157044485211
Nicaragua,Actual,0.03210221603512764
Nicaragua,Optimista,0.006480925716459751
Nicaragua,Pesimista,0.001112186349928379
Nicaragua,Actual,0.03231777995824814
Nicaragua,Optimista,0.006531300954520702
Nicaragua,Pesimista,0.0011250028619542718
Nicaragua,Actual,0.03706227242946625
Nicaragua,Optimista,0.007517087738960981
Nicaragua,Pesimista,0.0013009195681661367
Nicaragua,Actual,0.04787225276231766
Nicaragua,Optimista,0.009769122116267681
Nicaragua,Pesimista,0.0016995329642668366
Nicaragua,Actual,0.06857062131166458
Nicaragua,Optimista,0.014138010330498219
Nicaragua,Pesimista,0.002474674489349127
Nicaragua,Actual,0.08558841049671173
Nicaragua,Optimista,0.01780407689511776
Nicaragua,Pesimista,0.0031345586758106947
Nicaragua,Actual,0.07126902043819427
Nicaragua,Optimista,0.014758992940187454
Nicaragua,Pesimista,0.0026062822435051203
Nicaragua,Actual,0.041425131261348724
Nicaragua,Optimista,0.008491084910929203
Nicaragua,Pesimista,0.0015043793246150017
Nicaragua,Actual,0.02186794951558113
Nicaragua,Optimista,0.004459190648049116
Nicaragua,Pesimista,7.946697296574712e-4
Nicaragua,Actual,0.15925545990467072
Nicaragua,Optimista,0.012892302125692368
Nicaragua,Pesimista,0.002579766558483243
Nicaragua,Actual,0.1277708113193512
Nicaragua,Optimista,0.010173885151743889
Nicaragua,Pesimista,0.0020335721783339977
Nicaragua,Actual,0.11128576099872589
Nicaragua,Optimista,0.008786561898887157
Nicaragua,Pesimista,0.001755288802087307
Nicaragua,Actual,0.09466098994016647
Nicaragua,Optimista,0.007426581811159849
Nicaragua,Pesimista,0.0014801571378484368
Nicaragua,Actual,0.0867118239402771
Nicaragua,Optimista,0.006803738884627819
Nicaragua,Pesimista,0.0013508680276572704
Nicaragua,Actual,0.08571341633796692
Nicaragua,Optimista,0.006749629508703947
Nicaragua,Pesimista,0.001335339737124741
Nicaragua,Actual,0.10553934425115585
Nicaragua,Optimista,0.00842833612114191
Nicaragua,Pesimista,0.0016626677243039012
Nicaragua,Actual,0.11502730846405029
Nicaragua,Optimista,0.009268234483897686
Nicaragua,Pesimista,0.0018224938539788127
Nicaragua,Actual,0.11904732882976532
Nicaragua,Optimista,0.009651198983192444
Nicaragua,Pesimista,0.0018913705134764314
Nicaragua,Actual,0.11286240071058273
Nicaragua,Optimista,0.009149671532213688
Nicaragua,Pesimista,0.0017830798169597983
Nicaragua,Actual,0.1012861430644989
Nicaragua,Optimista,0.008181393146514893
Nicaragua,Pesimista,0.001582255819812417
Nicaragua,Actual,0.09085086733102798
Nicaragua,Optimista,0.007316607050597668
Nicaragua,Pesimista,0.0014042851980775595
Nicaragua,Actual,0.08145511150360107
Nicaragua,Optimista,0.006544175092130899
Nicaragua,Pesimista,0.0012465453473851085
Nicaragua,Actual,0.07300392538309097
Nicaragua,Optimista,0.005854176357388496
Nicaragua,Pesimista,0.0011067131999880075
Nicaragua,Actual,0.06761722266674042
Nicaragua,Optimista,0.005420393776148558
Nicaragua,Pesimista,0.001017081900499761
Nicaragua,Actual,0.06116262450814247
Nicaragua,Optimista,0.004911099560558796
Nicaragua,Pesimista,9.163878276012838e-4
Nicaragua,Actual,0.05651575326919556
Nicaragua,Optimista,0.004560825880616903
Nicaragua,Pesimista,8.479848620481789e-4
Nicaragua,Actual,0.04780769348144531
Nicaragua,Optimista,0.00386996497400105
Nicaragua,Pesimista,7.168681477196515e-4
Nicaragua,Actual,0.04391205310821533
Nicaragua,Optimista,0.0035738402511924505
Nicaragua,Pesimista,6.596755119971931e-4
Nicaragua,Actual,0.04056963324546814
Nicaragua,Optimista,0.0033205351792275906
Nicaragua,Pesimista,6.107708322815597e-4
Nicaragua,Actual,0.034093257039785385
Nicaragua,Optimista,0.002802112139761448
Nicaragua,Pesimista,5.135557730682194e-4
Nicaragua,Actual,0.03195108845829964
Nicaragua,Optimista,0.0026447540149092674
Nicaragua,Pesimista,4.8296491149812937e-4
Nicaragua,Actual,0.027861392125487328
Nicaragua,Optimista,0.002322547836229205
Nicaragua,Pesimista,4.224997537676245e-4
Nicaragua,Actual,0.025872118771076202
Nicaragua,Optimista,0.0021741087548434734
Nicaragua,Pesimista,3.940152528230101e-4
Nicaragua,Actual,0.024027610197663307
Nicaragua,Optimista,0.0020355060696601868
Nicaragua,Pesimista,3.675216867122799e-4
Nicaragua,Actual,0.020165521651506424
Nicaragua,Optimista,0.0017205624608322978
Nicaragua,Pesimista,3.094817220699042e-4
Nicaragua,Actual,0.020131250843405724
Nicaragua,Optimista,0.0017330085393041372
Nicaragua,Pesimista,3.105882497038692e-4
Nicaragua,Actual,0.018573878332972527
Nicaragua,Optimista,0.001623617485165596
Nicaragua,Pesimista,2.8854882111772895e-4
Nicaragua,Actual,0.018835827708244324
Nicaragua,Optimista,0.0016851482214406133
Nicaragua,Pesimista,2.956192765850574e-4
Nicaragua,Actual,0.018987266346812248
Nicaragua,Optimista,0.0017382726073265076
Nicaragua,Pesimista,3.010271757375449e-4
Nicaragua,Actual,0.019025539979338646
Nicaragua,Optimista,0.0017820645589381456
Nicaragua,Pesimista,3.046762431040406e-4
Nicaragua,Actual,0.020110823214054108
Nicaragua,Optimista,0.0019280093256384134
Nicaragua,Pesimista,3.254662442486733e-4
Nicaragua,Actual,0.016904082149267197
Nicaragua,Optimista,0.0016552347224205732
Nicaragua,Pesimista,2.758657792583108e-4
Nicaragua,Actual,0.012350333854556084
Nicaragua,Optimista,0.0012254217872396111
Nicaragua,Pesimista,2.0226019842084497e-4
Nicaragua,Actual,0.008955768309533596
Nicaragua,Optimista,8.943892316892743e-4
Nicaragua,Pesimista,1.466579851694405e-4
Nicaragua,Actual,0.006939314771443605
Nicaragua,Optimista,6.97946292348206e-4
Nicaragua,Pesimista,1.1370619904482737e-4
Nicaragua,Actual,0.007019192911684513
Nicaragua,Optimista,7.116683409549296e-4
Nicaragua,Pesimista,1.1520372936502099e-4
Nicaragua,Actual,0.0074125961400568485
Nicaragua,Optimista,7.577015203423798e-4
Nicaragua,Pesimista,1.2187772517791018e-4
Nicaragua,Actual,0.007828891277313232
Nicaragua,Optimista,8.067907183431089e-4
Nicaragua,Pesimista,1.289523352170363e-4
Nicaragua,Actual,0.008577092550694942
Nicaragua,Optimista,8.90838447958231e-4
Nicaragua,Pesimista,1.4138154801912606e-4
Nicaragua,Actual,0.0091500049456954
Nicaragua,Optimista,9.572888375259936e-4
Nicaragua,Pesimista,1.507425622548908e-4
Nicaragua,Actual,0.010616120882332325
Nicaragua,Optimista,0.0011192162055522203
Nicaragua,Pesimista,1.748749054968357e-4
Nicaragua,Actual,0.011119803413748741
Nicaragua,Optimista,0.0011807874543592334
Nicaragua,Pesimista,1.8305920821148902e-4
Nicaragua,Actual,0.012816838920116425
Nicaragua,Optimista,0.001371529302559793
Nicaragua,Pesimista,2.1098818979226053e-4
Nicaragua,Actual,0.014680268242955208
Nicaragua,Optimista,0.0015831763157621026
Nicaragua,Pesimista,2.4167055380530655e-4
Nicaragua,Actual,0.015227683819830418
Nicaragua,Optimista,0.0016508422559127212
Nicaragua,Pesimista,2.4980760645121336e-4
Nicaragua,Actual,0.01556626707315445
Nicaragua,Optimista,0.0016930579440668225
Nicaragua,Pesimista,2.5372003437951207e-4
Nicaragua,Actual,0.016150549054145813
Nicaragua,Optimista,0.0017625662731006742
Nicaragua,Pesimista,2.6158257969655097e-4
Nicaragua,Actual,0.017335334792733192
Nicaragua,Optimista,0.0018988355295732617
Nicaragua,Pesimista,2.7908440097235143e-4
Nicaragua,Actual,0.02230105735361576
Nicaragua,Optimista,0.0024560028687119484
Nicaragua,Pesimista,3.575462906155735e-4
Nicaragua,Actual,0.033482395112514496
Nicaragua,Optimista,0.0037180259823799133
Nicaragua,Pesimista,5.362846422940493e-4
Nicaragua,Actual,0.04110408201813698
Nicaragua,Optimista,0.004601670894771814
Nicaragua,Pesimista,6.58550881780684e-4
Nicaragua,Actual,0.046846725046634674
Nicaragua,Optimista,0.005290581379085779
Nicaragua,Pesimista,7.523489184677601e-4
Nicaragua,Actual,0.05526367947459221
Nicaragua,Optimista,0.006303767673671246
Nicaragua,Pesimista,8.908817544579506e-4
Nicaragua,Actual,0.05394824594259262
Nicaragua,Optimista,0.006187448278069496
Nicaragua,Pesimista,8.686094079166651e-4
Nicaragua,Actual,0.04964139312505722
Nicaragua,Optimista,0.005716752726584673
Nicaragua,Pesimista,7.970582810230553e-4
Nicaragua,Actual,0.0456816591322422
Nicaragua,Optimista,0.00528313871473074
Nicaragua,Pesimista,7.315902621485293e-4
Nicaragua,Actual,0.04366571456193924
Nicaragua,Optimista,0.00507741654291749
Nicaragua,Pesimista,6.985567160882056e-4
Nicaragua,Actual,0.037823863327503204
Nicaragua,Optimista,0.004415467381477356
Nicaragua,Pesimista,6.035841652192175e-4
Nicaragua,Actual,0.035803742706775665
Nicaragua,Optimista,0.0042034718208014965
Nicaragua,Pesimista,5.710278055630624e-4
Nicaragua,Actual,0.031003069132566452
Nicaragua,Optimista,0.003655978012830019
Nicaragua,Pesimista,4.934907774440944e-4
Nicaragua,Actual,0.029519911855459213
Nicaragua,Optimista,0.0035017668269574642
Nicaragua,Pesimista,4.6974761062301695e-4
Nicaragua,Actual,0.025706106796860695
Nicaragua,Optimista,0.003064247779548168
Nicaragua,Pesimista,4.084607644472271e-4
Nicaragua,Actual,0.024111952632665634
Nicaragua,Optimista,0.0028901337645947933
Nicaragua,Pesimista,3.832071088254452e-4
Nicaragua,Actual,0.02241257019340992
Nicaragua,Optimista,0.0027002363931387663
Nicaragua,Pesimista,3.564457583706826e-4
Nicaragua,Actual,0.020959381014108658
Nicaragua,Optimista,0.002538396744057536
Nicaragua,Pesimista,3.33606731146574e-4
Nicaragua,Actual,0.018564840778708458
Nicaragua,Optimista,0.002259226283058524
Nicaragua,Pesimista,2.9559596441686153e-4
Nicaragua,Actual,0.013450955972075462
Nicaragua,Optimista,0.0016427956288680434
Nicaragua,Pesimista,2.1395555813796818e-4
Nicaragua,Actual,0.010677455924451351
Nicaragua,Optimista,0.001310126855969429
Nicaragua,Pesimista,1.6986737318802625e-4
Nicaragua,Actual,0.007735216524451971
Nicaragua,Optimista,9.543701307848096e-4
Nicaragua,Pesimista,1.232495706062764e-4
Nicaragua,Actual,0.0059821708127856255
Nicaragua,Optimista,7.432618294842541e-4
Nicaragua,Pesimista,9.566050721332431e-5
Nicaragua,Actual,0.00565144419670105
Nicaragua,Optimista,7.07533152308315e-4
Nicaragua,Pesimista,9.076090645976365e-5
Nicaragua,Actual,0.005674766376614571
Nicaragua,Optimista,7.159796077758074e-4
Nicaragua,Pesimista,9.154369763564318e-5
Nicaragua,Actual,0.00563244940713048
Nicaragua,Optimista,7.161364774219692e-4
Nicaragua,Pesimista,9.126498480327427e-5
Nicaragua,Actual,0.006389345973730087
Nicaragua,Optimista,8.189281215891242e-4
Nicaragua,Pesimista,1.0403052874607965e-4
Nicaragua,Actual,0.007647720631211996
Nicaragua,Optimista,9.886164916679263e-4
Nicaragua,Pesimista,1.252972288057208e-4
Nicaragua,Actual,0.009143202565610409
Nicaragua,Optimista,0.0011925131548196077
Nicaragua,Pesimista,1.5092550893314183e-4
Nicaragua,Actual,0.010867742821574211
Nicaragua,Optimista,0.001430231030099094
Nicaragua,Pesimista,1.807616645237431e-4
Nicaragua,Actual,0.013226804323494434
Nicaragua,Optimista,0.0017568485345691442
Nicaragua,Pesimista,2.2174826881382614e-4
Nicaragua,Actual,0.014279335737228394
Nicaragua,Optimista,0.0019131122389808297
Nicaragua,Pesimista,2.411393215879798e-4
Nicaragua,Actual,0.013990667648613453
Nicaragua,Optimista,0.0018895535031333566
Nicaragua,Pesimista,2.3782732023391873e-4
Nicaragua,Actual,0.014204510487616062
Nicaragua,Optimista,0.0019359781872481108
Nicaragua,Pesimista,2.4372276675421745e-4
Nicaragua,Actual,0.013260897248983383
Nicaragua,Optimista,0.001824507606215775
Nicaragua,Pesimista,2.300965425092727e-4
Nicaragua,Actual,0.013548154383897781
Nicaragua,Optimista,0.001882646232843399
Nicaragua,Pesimista,2.3787294048815966e-4
Nicaragua,Actual,0.0136818066239357
Nicaragua,Optimista,0.0019200087990611792
Nicaragua,Pesimista,2.4305209808517247e-4
Nicaragua,Actual,0.013738024979829788
Nicaragua,Optimista,0.0019468151731416583
Nicaragua,Pesimista,2.46916402829811e-4
Nicaragua,Actual,0.013796943239867687
Nicaragua,Optimista,0.0019742795266211033
Nicaragua,Pesimista,2.5088488473556936e-4
Nicaragua,Actual,0.01498003676533699
Nicaragua,Optimista,0.002166620222851634
Nicaragua,Pesimista,2.7564953779801726e-4
Nicaragua,Actual,0.015112829394638538
Nicaragua,Optimista,0.002209373516961932
Nicaragua,Pesimista,2.8116325847804546e-4
Nicaragua,Actual,0.015426996164023876
Nicaragua,Optimista,0.002279695589095354
Nicaragua,Pesimista,2.901972911786288e-4
Nicaragua,Actual,0.01447793748229742
Nicaragua,Optimista,0.002161334967240691
Nicaragua,Pesimista,2.7519307332113385e-4
Nicaragua,Actual,0.014691281132400036
Nicaragua,Optimista,0.002216652501374483
Nicaragua,Pesimista,2.8232656768523157e-4
Nicaragua,Actual,0.016309577971696854
Nicaragua,Optimista,0.002488567028194666
Nicaragua,Pesimista,3.1709609902463853e-4
Nicaragua,Actual,0.015046530403196812
Nicaragua,Optimista,0.00231222715228796
Nicaragua,Pesimista,2.943896979559213e-4
Nicaragua,Actual,0.015196279622614384
Nicaragua,Optimista,0.0023466511629521847
Nicaragua,Pesimista,2.9824755620211363e-4
Nicaragua,Actual,0.01552902814000845
Nicaragua,Optimista,0.0024099270813167095
Nicaragua,Pesimista,3.057572466786951e-4
Nicaragua,Actual,0.013492496684193611
Nicaragua,Optimista,0.002102115424349904
Nicaragua,Pesimista,2.661987382452935e-4
Nicaragua,Actual,0.01290159858763218
Nicaragua,Optimista,0.0020191934891045094
Nicaragua,Pesimista,2.5524015654809773e-4
Nicaragua,Actual,0.011340278200805187
Nicaragua,Optimista,0.001782155828550458
Nicaragua,Pesimista,2.2486007947009057e-4
Nicaragua,Actual,0.010801509954035282
Nicaragua,Optimista,0.0017061821417883039
Nicaragua,Pesimista,2.1522212773561478e-4
Nicaragua,Actual,0.010952758602797985
Nicaragua,Optimista,0.0017404020763933659
Nicaragua,Pesimista,2.1983521583024412e-4
Nicaragua,Actual,0.010974203236401081
Nicaragua,Optimista,0.0017540926346555352
Nicaragua,Pesimista,2.218643348896876e-4
Nicaragua,Actual,0.011889403685927391
Nicaragua,Optimista,0.0019122763769701123
Nicaragua,Pesimista,2.422173711238429e-4
Nicaragua,Actual,0.011769531294703484
Nicaragua,Optimista,0.0019039822509512305
Nicaragua,Pesimista,2.4149632372427732e-4
Nicaragua,Actual,0.012597503140568733
Nicaragua,Optimista,0.002050538547337055
Nicaragua,Pesimista,2.6046123821288347e-4
Nicaragua,Actual,0.015602469444274902
Nicaragua,Optimista,0.002560697728767991
Nicaragua,Pesimista,3.265812119934708e-4
Nicaragua,Actual,0.019005173817276955
Nicaragua,Optimista,0.0031491329427808523
Nicaragua,Pesimista,4.0425732731819153e-4
Nicaragua,Actual,0.02431008778512478
Nicaragua,Optimista,0.004070081748068333
Nicaragua,Pesimista,5.259866011328995e-4
Nicaragua,Actual,0.03539438173174858
Nicaragua,Optimista,0.006002264097332954
Nicaragua,Pesimista,7.812505355104804e-4
Nicaragua,Actual,0.055797990411520004
Nicaragua,Optimista,0.00962328352034092
Nicaragua,Pesimista,0.001262497273273766
Nicaragua,Actual,0.07866406440734863
Nicaragua,Optimista,0.013814166188240051
Nicaragua,Pesimista,0.001827180152758956
Nicaragua,Actual,0.07433620095252991
Nicaragua,Optimista,0.013136069290339947
Nicaragua,Pesimista,0.001749634393490851
Nicaragua,Actual,0.05604406073689461
Nicaragua,Optimista,0.009907068684697151
Nicaragua,Pesimista,0.001328524318523705
Nicaragua,Actual,0.04293731972575188
Nicaragua,Optimista,0.007610651198774576
Nicaragua,Pesimista,0.0010279527632519603
Nicaragua,Actual,0.028580093756318092
Nicaragua,Optimista,0.005077171605080366
Nicaragua,Pesimista,6.906574126332998e-4
Nicaragua,Actual,0.020270666107535362
Nicaragua,Optimista,0.003618501592427492
Nicaragua,Pesimista,4.959835787303746e-4
Nicaragua,Actual,0.016784165054559708
Nicaragua,Optimista,0.0030167726799845695
Nicaragua,Pesimista,4.1681734728626907e-4
Nicaragua,Actual,0.013118780218064785
Nicaragua,Optimista,0.002368987537920475
Nicaragua,Pesimista,3.2922750688157976e-4
Nicaragua,Actual,0.012406475841999054
Nicaragua,Optimista,0.0022488150279968977
Nicaragua,Pesimista,3.1375320395454764e-4
Nicaragua,Actual,0.014552098698914051
Nicaragua,Optimista,0.002650808310136199
Nicaragua,Pesimista,3.7137564504519105e-4
Nicaragua,Actual,0.016964580863714218
Nicaragua,Optimista,0.003105910960584879
Nicaragua,Pesimista,4.369542293716222e-4
Nicaragua,Actual,0.018181372433900833
Nicaragua,Optimista,0.0033438587561249733
Nicaragua,Pesimista,4.723537713289261e-4
Nicaragua,Actual,0.01929105818271637
Nicaragua,Optimista,0.003563939593732357
Nicaragua,Pesimista,5.054990178905427e-4
Nicaragua,Actual,0.02107728272676468
Nicaragua,Optimista,0.003907687030732632
Nicaragua,Pesimista,5.558589473366737e-4
Nicaragua,Actual,0.020968345925211906
Nicaragua,Optimista,0.0038932892493903637
Nicaragua,Pesimista,5.546392640098929e-4
Nicaragua,Actual,0.022949472069740295
Nicaragua,Optimista,0.004271186888217926
Nicaragua,Pesimista,6.09488517511636e-4
Nicaragua,Actual,0.02287769690155983
Nicaragua,Optimista,0.004264235962182283
Nicaragua,Pesimista,6.094095879234374e-4
Nicaragua,Actual,0.02142736315727234
Nicaragua,Optimista,0.003997623920440674
Nicaragua,Pesimista,5.721009219996631e-4
Nicaragua,Actual,0.021949881687760353
Nicaragua,Optimista,0.004102276172488928
Nicaragua,Pesimista,5.87987364269793e-4
Nicaragua,Actual,0.020604876801371574
Nicaragua,Optimista,0.0038550328463315964
Nicaragua,Pesimista,5.540378042496741e-4
Nicaragua,Actual,0.018706051632761955
Nicaragua,Optimista,0.0035030762664973736
Nicaragua,Pesimista,5.054405773989856e-4
Nicaragua,Actual,0.01824979856610298
Nicaragua,Optimista,0.003422914072871208
Nicaragua,Pesimista,4.958788049407303e-4
Nicaragua,Actual,0.01723068207502365
Nicaragua,Optimista,0.003236025106161833
Nicaragua,Pesimista,4.706847248598933e-4
Nicaragua,Actual,0.01631985604763031
Nicaragua,Optimista,0.0030691553838551044
Nicaragua,Pesimista,4.482074291445315e-4
Nicaragua,Actual,0.018910758197307587
Nicaragua,Optimista,0.0035664280876517296
Nicaragua,Pesimista,5.230680108070374e-4
Nicaragua,Actual,0.021925583481788635
Nicaragua,Optimista,0.0041527519933879375
Nicaragua,Pesimista,6.13163283560425e-4
Nicaragua,Actual,0.02550617791712284
Nicaragua,Optimista,0.004859074018895626
Nicaragua,Pesimista,7.240386912599206e-4
Nicaragua,Actual,0.02906285971403122
Nicaragua,Optimista,0.005568874068558216
Nicaragua,Pesimista,8.374135359190404e-4
Nicaragua,Actual,0.036070968955755234
Nicaragua,Optimista,0.006961997132748365
Nicaragua,Pesimista,0.0010568015277385712
Nicaragua,Actual,0.042032528668642044
Nicaragua,Optimista,0.008168160915374756
Nicaragua,Pesimista,0.0012515037087723613
Nicaragua,Actual,0.04256035387516022
Nicaragua,Optimista,0.008308478631079197
Nicaragua,Pesimista,0.0012843305012211204
Nicaragua,Actual,0.04379615560173988
Nicaragua,Optimista,0.008589624427258968
Nicaragua,Pesimista,0.0013394877314567566
