"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","longitud","latitud"
"52",2993588661,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:MAN-2:2017:M2:003207","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Mangle Estación Mangle 2","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.779444,-75.785556,NA,NA,NA,NA,11.5,2.5,"2017-07-21",21,7,2017,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Juan David González Corredor","","","2025-02-01T02:06:53.384Z","","COORDINATE_ROUNDED",-75.785556,9.779444
"53",2993588654,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CTI-1:2004:S2:001232","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Sapzurro, Cabo Tiburón S Estación CTI 1","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.670417,-77.358667,NA,NA,NA,NA,2.5,0.5,"2004-06-07",7,6,2004,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Sonia Bejarano;Martha Alejandra Ortiz Del Rio","","","2025-02-01T02:06:53.384Z","","COORDINATE_ROUNDED",-77.358667,8.670417
"54",2993588600,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:WLF-1:2011:S5:002690","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, Wild Life Estación WLF 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",12.513133,-81.731233,NA,NA,NA,NA,10.5,7.5,"2011-09-01",1,9,2011,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Luis Alfonso Gómez;Tomás López Londoño","","","2025-02-01T02:06:53.379Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.731233,12.513133
"55",2993588591,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CAP-1:2012:S1:002901","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Capurganá Estación CAP 1","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.639,-77.344667,NA,NA,NA,NA,2.5,0.5,"2012-11-21",21,11,2012,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Kelly Gómez Campo;Raul Navas Camacho","","","2025-02-01T02:06:53.378Z","","COORDINATE_ROUNDED",-77.344667,8.639
"56",2993588547,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CHE-2:2009:S3:002369","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Tayrona, Bahía Chengue C2 Estación CHE 2","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.329861,-74.128611,NA,NA,NA,NA,10,7,"2009-11-04",4,11,2009,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Angelica Batista;Raul Navas Camacho","","","2025-02-01T02:06:53.375Z","","COORDINATE_ROUNDED",-74.128611,11.329861
"57",2993588522,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CTI-2:2006:M3:001640","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Sapzurro, Cabo Tiburón M Estación CTI 2","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.672167,-77.356667,NA,NA,NA,NA,10.5,1.5,"2006-07-27",27,7,2006,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Katherine Bernal","","","2025-02-01T02:06:53.373Z","","COORDINATE_ROUNDED",-77.356667,8.672167
"58",2993588513,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CEY-2:2008:M2:002144","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Ceycen Estación CEY 2","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.705833,-75.865833,NA,NA,NA,NA,10.5,1.5,"2008-10-02",2,10,2008,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Catalina Casas;Tomás López Londoño","","","2025-02-01T02:06:53.374Z","","COORDINATE_ROUNDED",-75.865833,9.705833
"59",2993588477,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:TES-1:2009:M5:002310","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, El Tesoro Estación TES 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",10.234194,-75.746444,NA,NA,NA,NA,12,7,"2009-05-22",22,5,2009,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Gloria Castro;Raul Navas Camacho","","","2025-02-01T02:06:53.371Z","","COORDINATE_ROUNDED",-75.746444,10.234194
"60",2993588476,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CHE-1:2009:S3:002355","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Tayrona, Bahía Chengue C1 Estación CHE 1","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.325611,-74.128361,NA,NA,NA,NA,9.5,6.5,"2009-11-04",4,11,2009,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Angelica Batista;Raul Navas Camacho","","","2025-02-01T02:06:53.371Z","","COORDINATE_ROUNDED",-74.128361,11.325611
"61",2993588472,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:NET-1:2007:M3:001906","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, No Entry Estación NET 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.456028,-81.367306,NA,NA,NA,NA,11,1,"2007-07-09",9,7,2007,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Alfredo Abril;Raul Navas Camacho","","","2025-02-01T02:06:53.371Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.367306,13.456028
"62",2993588468,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:COC-1:2011:M3:002590","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, La Coca Estación COC 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",10.170889,-75.788861,NA,NA,NA,NA,8.5,3.5,"2011-05-11",11,5,2011,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Raul Navas Camacho;Tomás López Londoño","","","2025-02-01T02:06:53.371Z","","COORDINATE_ROUNDED",-75.788861,10.170889
"63",2993588444,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:LIT-1:2007:S5:001962","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, little Reef Estación LIT 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",12.584717,-81.686283,NA,NA,NA,NA,4.5,1.5,"2007-07-18",18,7,2007,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Alfredo Abril;Raul Navas Camacho","","","2025-02-01T02:06:53.369Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.686283,12.584717
"64",2993588277,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:ACU-2:2017:S5:003311","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, Acuario Estación ACU 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",12.548917,-81.69695,NA,NA,NA,NA,4.5,1.5,"2017-09-02",2,9,2017,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Laura Sanchez Valencia","","","2025-02-01T02:06:53.352Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.69695,12.548917
"65",2993588262,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CEY-1:2002:S2:000370","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Ceycen Estación CEY 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.705528,-75.866139,NA,NA,NA,NA,4.5,1.5,"2002-05-03",3,5,2002,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Sonia Bejarano;Nelson Manrique","","","2025-02-01T02:06:53.356Z","","COORDINATE_ROUNDED",-75.866139,9.705528
"66",2993588203,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:BAR-1:2006:S2:001758","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, The Bar Estación BAR 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.367233,-81.396967,NA,NA,NA,NA,10.5,1.5,"2006-09-29",29,9,2006,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Nicasio Howard;Katherine Bernal","","","2025-02-01T02:06:53.351Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.396967,13.367233
"67",2993588192,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:AGU-1:2002:S3:000449","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Capurganá, Punta del Aguacate, al fondo de la ensenada, Aguacate S Estación AGU 1","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.616722,-77.326861,NA,NA,NA,NA,4.5,1.5,"2002-07-02",2,7,2002,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Jaime Garzón Ferreira;Nelson Manrique","","","2025-02-01T02:06:53.351Z","","COORDINATE_ROUNDED",-77.326861,8.616722
"68",2993587940,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:IFU-2:2009:S3:002237","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Isla Fuerte, Los Boyones Estación IFU 2","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.371444,-76.202278,NA,NA,NA,NA,8,1,"2009-03-19",19,3,2009,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Johanna Carolina Vega Sequeda","","","2025-02-01T02:06:53.333Z","","COORDINATE_ROUNDED",-76.202278,9.371444
"69",2993587934,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:MAZ-2:2007:M3:001889","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, Manzanillo Estación 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.313639,-81.375278,NA,NA,NA,NA,10,0,"2007-07-08",8,7,2007,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Raul Navas Camacho","","","2025-02-01T02:06:53.332Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.375278,13.313639
"70",2993587845,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:IFU-1:2009:M3:002252","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Isla Fuerte, Fondo Loco Estación IFU 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.380111,-76.207639,NA,NA,NA,NA,11,1,"2009-03-20",20,3,2009,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Johanna Carolina Vega Sequeda","","","2025-02-01T02:06:53.327Z","","COORDINATE_ROUNDED",-76.207639,9.380111
"71",2993587713,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:GAY-2:2003:M5:001078","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Tayrona, Bahía Granate Estación GRA 2","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.331361,-74.116944,NA,NA,NA,NA,13.5,1.5,"2003-10-29",29,10,2003,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Isabel Cristina Chacón Gómez","","","2025-02-01T02:06:53.318Z","","COORDINATE_ROUNDED",-74.116944,11.331361
"72",2993587676,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:MIN-1:2008:S3:002107","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste Isla Mucura Minalta Estación MIN 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.790583,-75.923389,NA,NA,NA,NA,6.5,0.5,"2008-09-30",30,9,2008,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Catalina Casas;Laura Muñoz Escobar","","","2025-02-01T02:06:53.317Z","","COORDINATE_ROUNDED",-75.923389,9.790583
"73",2993587609,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CAN-2:2006:M5:001733","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, El Canal Estación CAN 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.398717,-81.397067,NA,NA,NA,NA,15,3,"2006-09-27",27,9,2006,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Nicasio Howard;Katherine Bernal","","","2025-02-01T02:06:53.312Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.397067,13.398717
"74",2993587252,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:ACU-1:2017:S3:003302","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, Acuario Estación ACU 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",12.555183,-81.695617,NA,NA,NA,NA,4.5,1.5,"2017-09-02",2,9,2017,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Laura Sanchez Valencia","","","2025-02-01T02:06:53.288Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.695617,12.555183
"75",2993587193,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:EMI-2:2017:M4:003286","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, Emisario Estación EMI 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",12.5687,-81.7258,NA,NA,NA,NA,10.5,1.5,"2017-09-01",1,9,2017,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Laura Sanchez Valencia","","","2025-02-01T02:06:53.283Z","","CONTINENT_COORDINATE_MISMATCH",-81.7258,12.5687
"76",2993586917,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:SFE-1:2007:S3:001872","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, San Felipe Estación SFE 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.362367,-81.414278,NA,NA,NA,NA,4.5,1.5,"2007-07-06",6,7,2007,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Raul Navas Camacho","","","2025-02-01T02:06:53.264Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.414278,13.362367
"77",2993586561,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:ZAP-1:2006:M1:001642","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Sapzurro, fuera de la punta rocosa Sapzurro M Estación ZAP 1","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.662139,-77.358722,NA,NA,NA,NA,10.5,1.5,"2006-07-27",27,7,2006,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Katherine Bernal","","","2025-02-01T02:06:53.239Z","","COORDINATE_ROUNDED",-77.358722,8.662139
"78",2993586389,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:VAR-1:2018:S4:003369","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Cartagena, Varadero Estación VAR 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",10.308042,-75.585069,NA,NA,NA,NA,4.25,1.75,"2018-04-28",28,4,2018,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Laura Sanchez Valencia","","","2025-02-01T02:06:53.225Z","","",-75.585069,10.308042
"79",2993585991,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CAN-1:2001:S1:000167","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, El Canal Estación CAN 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.388767,-81.390633,NA,NA,NA,NA,10.5,1.5,"2001-10-22",22,10,2001,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Valeria Pizarro;Sonia Bejarano","","","2025-02-01T02:06:53.184Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.390633,13.388767
"80",2993585845,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:SFE-2:2006:M1:001747","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Reserva de Biosfera Sea Flower, San Felipe Estación SFE 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.365517,-81.414394,NA,NA,NA,NA,11.5,0.5,"2006-09-28",28,9,2006,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Nicasio Howard;Katherine Bernal","","","2025-02-01T02:06:53.172Z","","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH",-81.414394,13.365517
"81",2993585432,"f13e2caf-5093-4f9a-9de6-e38775b5a737","INVEMAR:SIMAC:InvVag:CAP-2:2002:M2:000439","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Echinometra lucunter","","SPECIES","Echinometra lucunter (Linnaeus, 1758)","Echinometra lucunter","(Linnaeus, 1758)","CO","Ensenada Capurganá Estación CAP 2","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.642056,-77.33625,NA,NA,NA,NA,10,2,"2002-07-01",1,7,2002,2278861,2278861,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","","","","","","CC_BY_4_0","","Oscar Caucali;Nelson Manrique","","","2025-02-01T02:06:53.104Z","","COORDINATE_ROUNDED",-77.33625,8.642056
