pais,escenario,idoneidad,idoneidad_tf
Nicaragua,Pesimista,0.00375848519615829,0.0037602031746206297
Nicaragua,Actual,0.1514534056186676,0.15145461228019108
Nicaragua,Optimista,0.032319433987140656,0.03232105308815437
Nicaragua,Pesimista,0.005851055029779673,0.005852765763805992
Nicaragua,Actual,0.15866771340370178,0.1586688950894322
Nicaragua,Optimista,0.03407146409153938,0.03407307712705899
Nicaragua,Pesimista,0.00619877502322197,0.006200484553448442
Nicaragua,Actual,0.16246984899044037,0.16247101751325138
Nicaragua,Optimista,0.035096678882837296,0.035098288369083255
Nicaragua,Pesimista,0.006416215095669031,0.0064179238731222055
Nicaragua,Actual,0.16614972054958344,0.16615087633275077
Nicaragua,Optimista,0.03610411658883095,0.036105722587347185
Nicaragua,Pesimista,0.006632291246205568,0.006633999275607316
Nicaragua,Actual,0.10177428275346756,0.10177566140314714
Nicaragua,Optimista,0.0215787123888731,0.021580368674055862
Nicaragua,Pesimista,0.003957295324653387,0.003959012614838933
Nicaragua,Actual,0.05975348502397537,0.059755009148838543
Nicaragua,Optimista,0.012497329153120518,0.012499016877875226
Nicaragua,Pesimista,0.00229332922026515,0.0022950522710689517
Nicaragua,Actual,0.038560062646865845,0.03856166014294465
Nicaragua,Optimista,0.008028273470699787,0.008029976667238254
Nicaragua,Pesimista,0.0014770113630220294,0.001478737239902359
Nicaragua,Actual,0.024444008246064186,0.02444565461164848
Nicaragua,Optimista,0.005077872890979052,0.005079586301746881
Nicaragua,Pesimista,9.38360346481204e-4,9.400880881608653e-4
Nicaragua,Actual,0.016478372737765312,0.016480046680224642
Nicaragua,Optimista,0.0034216505009680986,0.003423369645545595
Nicaragua,Pesimista,6.36232434771955e-4,6.379612224125641e-4
Nicaragua,Actual,0.2120070606470108,0.21200805767295958
Nicaragua,Optimista,0.02096826769411564,0.020969926092646047
Nicaragua,Pesimista,0.003981729969382286,0.003983447174975568
Nicaragua,Actual,0.18685182929039001,0.18685291340325996
Nicaragua,Optimista,0.01825924590229988,0.01826091367941099
Nicaragua,Pesimista,0.0034589117858558893,0.003460630801435543
Nicaragua,Actual,0.16269956529140472,0.1627007330189424
Nicaragua,Optimista,0.015749363228678703,0.01575103969495476
Nicaragua,Pesimista,0.0029726054053753614,0.002974326104538236
Nicaragua,Actual,0.1424296647310257,0.14243090263256444
Nicaragua,Optimista,0.013688909821212292,0.013690593420737926
Nicaragua,Pesimista,0.0025747918989509344,0.0025765139753364226
Nicaragua,Actual,0.1489243507385254,0.14892556615558764
Nicaragua,Optimista,0.01441027782857418,0.01441195893073782
Nicaragua,Pesimista,0.0027042198926210403,0.0027059415209293343
Nicaragua,Actual,0.1602504700422287,0.16025164624848642
Nicaragua,Optimista,0.01565125584602356,0.015652932651945464
Nicaragua,Pesimista,0.002930954797193408,0.002932675640549877
Nicaragua,Actual,0.1742568463087082,0.174257974025164
Nicaragua,Optimista,0.01720389351248741,0.017205564943207945
Nicaragua,Pesimista,0.003215392818674445,0.003217112677312022
Nicaragua,Actual,0.17559555172920227,0.17559667481108598
Nicaragua,Optimista,0.017374638468027115,0.017376309307631937
Nicaragua,Pesimista,0.0032294797711074352,0.003231199580976257
Nicaragua,Actual,0.1593705713748932,0.15937175062734296
Nicaragua,Optimista,0.015629129484295845,0.015630806366818784
Nicaragua,Pesimista,0.0028782039880752563,0.0028799250140539995
Nicaragua,Actual,0.13215093314647675,0.1321522066327841
Nicaragua,Optimista,0.012774325907230377,0.012776012673027715
Nicaragua,Pesimista,0.0023296235594898462,0.002331346484643352
Nicaragua,Actual,0.12374797463417053,0.12374927721135666
Nicaragua,Optimista,0.011907247826457024,0.011908937594061796
Nicaragua,Pesimista,0.0021521300077438354,0.002153853547376562
Nicaragua,Actual,0.11200379580259323,0.11200513903789781
Nicaragua,Optimista,0.01071040891110897,0.010712102822146765
Nicaragua,Pesimista,0.0019182469695806503,0.001919971318911901
Nicaragua,Actual,0.09296730160713196,0.09296871074640879
Nicaragua,Optimista,0.008803891949355602,0.008805592460717998
Nicaragua,Pesimista,0.0015619879122823477,0.0015637134949755183
Nicaragua,Actual,0.08467921614646912,0.08468065397893644
Nicaragua,Optimista,0.007988967932760715,0.00799067126537419
Nicaragua,Pesimista,0.0014058281667530537,0.0014075542900682228
Nicaragua,Actual,0.07081950455904007,0.07082099037355906
Nicaragua,Optimista,0.006642533931881189,0.0066442419258229595
Nicaragua,Pesimista,0.0011600008001551032,0.0011617277745198293
Nicaragua,Actual,0.059164706617593765,0.059166232780796316
Nicaragua,Optimista,0.005523433908820152,0.005525145777064413
Nicaragua,Pesimista,9.573076968081295e-4,9.590353728924329e-4
Nicaragua,Actual,0.05394061654806137,0.05394216079696203
Nicaragua,Optimista,0.005027856212109327,0.005029569796033925
Nicaragua,Pesimista,8.650684612803161e-4,8.66796456695057e-4
Nicaragua,Actual,0.04553677514195442,0.0455383484847904
Nicaragua,Optimista,0.004231630824506283,0.004233347164947669
Nicaragua,Pesimista,7.226706948131323e-4,7.243991832061681e-4
Nicaragua,Actual,0.037757083773612976,0.037758684049589
Nicaragua,Optimista,0.003499188693240285,0.0035009075693820694
Nicaragua,Pesimista,5.931591149419546e-4,5.948880517015583e-4
Nicaragua,Actual,0.037239689379930496,0.03724129144711584
Nicaragua,Optimista,0.0034645982086658478,0.0034663172045592164
Nicaragua,Pesimista,5.844040424562991e-4,5.861330095257933e-4
Nicaragua,Actual,0.03366823494434357,0.03366984937583463
Nicaragua,Optimista,0.0031498130410909653,0.003151533126764455
Nicaragua,Pesimista,5.298048490658402e-4,5.31534005156679e-4
Nicaragua,Actual,0.03308434039354324,0.03308595684646587
Nicaragua,Optimista,0.003116793232038617,0.0031185134320260433
Nicaragua,Pesimista,5.228345398791134e-4,5.245637201010268e-4
Nicaragua,Actual,0.03338591381907463,0.03338752922795593
Nicaragua,Optimista,0.003168434137478471,0.0031701541586860874
Nicaragua,Pesimista,5.300843040458858e-4,5.318134591692568e-4
Nicaragua,Actual,0.03242962434887886,0.03243124306841569
Nicaragua,Optimista,0.003098564688116312,0.003100284951210602
Nicaragua,Pesimista,5.169949145056307e-4,5.187241149442135e-4
Nicaragua,Actual,0.031690750271081924,0.03169237154858642
Nicaragua,Optimista,0.00304879411123693,0.003050514546635988
Nicaragua,Pesimista,5.0732510862872e-4,5.090543425439824e-4
Nicaragua,Actual,0.031265415251255035,0.03126703800126109
Nicaragua,Optimista,0.003037775168195367,0.0030394956417417913
Nicaragua,Pesimista,5.037388182245195e-4,5.054680645554494e-4
Nicaragua,Actual,0.030955525115132332,0.030957148937972002
Nicaragua,Optimista,0.0030464553274214268,0.003048175770917309
Nicaragua,Pesimista,5.030365427955985e-4,5.047657915577923e-4
Nicaragua,Actual,0.033506397157907486,0.03350801214967781
Nicaragua,Optimista,0.0033443490974605083,0.0033460685096539586
Nicaragua,Pesimista,5.499667022377253e-4,5.516957885286208e-4
Nicaragua,Actual,0.03298188000917435,0.03298349681681283
Nicaragua,Optimista,0.0033339045476168394,0.003335623995969118
Nicaragua,Pesimista,5.459521780721843e-4,5.476812782612844e-4
Nicaragua,Actual,0.032465610653162,0.032467229248114945
Nicaragua,Optimista,0.0033233999274671078,0.0033251194121861768
Nicaragua,Pesimista,5.419687367975712e-4,5.436978507772673e-4
Nicaragua,Actual,0.03730515390634537,0.037306755746893794
Nicaragua,Optimista,0.00387677364051342,0.0038784912094634687
Nicaragua,Pesimista,6.297489162534475e-4,6.314777263398716e-4
Nicaragua,Actual,0.03802156448364258,0.038023163843991535
Nicaragua,Optimista,0.003991606645286083,0.003993323816686505
Nicaragua,Pesimista,6.454423419199884e-4,6.471710976760783e-4
Nicaragua,Actual,0.04593156650662422,0.045933138482700184
Nicaragua,Optimista,0.004873126745223999,0.004874840864818999
Nicaragua,Pesimista,7.842410122975707e-4,7.859692875353661e-4
Nicaragua,Actual,0.05047931149601936,0.05048086772789072
Nicaragua,Optimista,0.005403940100222826,0.005405652382152326
Nicaragua,Pesimista,8.654113044030964e-4,8.67139298630921e-4
Nicaragua,Actual,0.05381613224744797,0.05381767692731085
Nicaragua,Optimista,0.0058098179288208485,0.005811528805609208
Nicaragua,Pesimista,9.25815140362829e-4,9.275429254737496e-4
Nicaragua,Actual,0.03653921186923981,0.036540816361464654
Nicaragua,Optimista,0.003940018359571695,0.003941735709569758
Nicaragua,Pesimista,6.24158710706979e-4,6.258875401465858e-4
Nicaragua,Actual,0.02088775672018528,0.020889415397443115
Nicaragua,Optimista,0.0022516101598739624,0.0022533333551083387
Nicaragua,Pesimista,3.546173684298992e-4,3.5634713101638494e-4
Nicaragua,Actual,0.01317039504647255,0.01317208044108624
Nicaragua,Optimista,0.001422413857653737,0.0014241399235495672
Nicaragua,Pesimista,2.222951443400234e-4,2.2402536502347256e-4
Nicaragua,Actual,0.013103734701871872,0.013105420327262376
Nicaragua,Optimista,0.0014207615749910474,0.001422487646607048
Nicaragua,Pesimista,2.1989751257933676e-4,2.216277415633404e-4
Nicaragua,Actual,0.013770348392426968,0.013772031710013856
Nicaragua,Optimista,0.0014993741642683744,0.0015010999637291216
Nicaragua,Pesimista,2.2983431699685752e-4,2.3156451157983776e-4
Nicaragua,Actual,0.014386581256985664,0.014388262441186373
Nicaragua,Optimista,0.0015730673912912607,0.0015747929356274906
Nicaragua,Pesimista,2.388100401731208e-4,2.4054020368232215e-4
Nicaragua,Actual,0.013819294981658459,0.013820978129793207
Nicaragua,Optimista,0.0015165763907134533,0.0015183021306204275
Nicaragua,Pesimista,2.280035987496376e-4,2.2973379967052875e-4
Nicaragua,Actual,0.015430501662194729,0.01543217923236332
Nicaragua,Optimista,0.001701256143860519,0.0017029812444097833
Nicaragua,Pesimista,2.533142687752843e-4,2.550443820711286e-4
Nicaragua,Actual,0.016894971951842308,0.01689664445204327
Nicaragua,Optimista,0.0018694145837798715,0.001871139102167891
Nicaragua,Pesimista,2.7577506261877716e-4,2.775050981557905e-4
Nicaragua,Actual,0.01857367530465126,0.0185753419932139
Nicaragua,Optimista,0.0020607872866094112,0.0020625111424688596
Nicaragua,Pesimista,3.0129606602713466e-4,3.030260132109311e-4
Nicaragua,Actual,0.018779171630740166,0.018780837607878523
Nicaragua,Optimista,0.0020879434887319803,0.0020896672505771857
Nicaragua,Pesimista,3.0251851421780884e-4,3.042484571695135e-4
Nicaragua,Actual,0.018089739605784416,0.01809140796972302
Nicaragua,Optimista,0.0020147194154560566,0.002016443430801578
Nicaragua,Pesimista,2.892641059588641e-4,2.9099409479707203e-4
Nicaragua,Actual,0.01631079614162445,0.016312470664230694
Nicaragua,Optimista,0.0018188313115388155,0.0018205560050451387
Nicaragua,Pesimista,2.5875496794469655e-4,2.6048506240494625e-4
Nicaragua,Actual,0.014882751740515232,0.014884431206983387
Nicaragua,Optimista,0.0016619337256997824,0.0016636589623824929
Nicaragua,Pesimista,2.3427519772667438e-4,2.36005376935412e-4
Nicaragua,Actual,0.01316514890640974,0.013166834319185465
Nicaragua,Optimista,0.0014737786259502172,0.0014755045140222196
Nicaragua,Pesimista,2.060834231087938e-4,2.0781369991690622e-4
Nicaragua,Actual,0.010465712286531925,0.010467407044704669
Nicaragua,Optimista,0.0011753709986805916,0.0011770979198339896
Nicaragua,Pesimista,1.6321300063282251e-4,1.6494342585750285e-4
Nicaragua,Actual,0.009158920496702194,0.00916061977896267
Nicaragua,Optimista,0.001032582949846983,0.001034310365329826
Nicaragua,Pesimista,1.423968351446092e-4,1.441273324344492e-4
Nicaragua,Actual,0.007368151098489761,0.007369856580359028
Nicaragua,Optimista,8.337248582392931e-4,8.354529621649774e-4
Nicaragua,Pesimista,1.1417763016652316e-4,1.1590822515070133e-4
Nicaragua,Actual,0.005892959423363209,0.005894670012317333
Nicaragua,Optimista,6.69338449370116e-4,6.710671223983471e-4
Nicaragua,Pesimista,9.103144839173183e-5,9.276212350754065e-5
Nicaragua,Actual,0.0051594870164990425,0.005161200144720358
Nicaragua,Optimista,5.884554702788591e-4,5.901844233223891e-4
Nicaragua,Pesimista,7.948031270643696e-5,8.121102781205262e-5
Nicaragua,Actual,0.004139897413551807,0.004141614071572477
Nicaragua,Optimista,4.740451986435801e-4,4.757745477732429e-4
Nicaragua,Pesimista,6.362230487866327e-5,6.535307488439326e-5
Nicaragua,Actual,0.003668885212391615,0.0036706035010473544
Nicaragua,Optimista,4.218698595650494e-4,4.2359938932472023e-4
Nicaragua,Pesimista,5.6295397371286526e-5,5.802619274262766e-5
Nicaragua,Actual,0.0031755762174725533,0.003177296213954428
Nicaragua,Optimista,3.6667444510385394e-4,3.6840416594897496e-4
Nicaragua,Pesimista,4.864935181103647e-5,5.038017365283846e-5
Nicaragua,Actual,0.0030091407243162394,0.003010861296994551
Nicaragua,Optimista,3.489650262054056e-4,3.5069480836019e-4
Nicaragua,Pesimista,4.603460183716379e-5,4.776543273117928e-5
Nicaragua,Actual,0.002936597680673003,0.0029383185044939194
Nicaragua,Optimista,3.5281613236293197e-4,3.545459011852619e-4
Nicaragua,Pesimista,4.506840923568234e-5,4.679924347463781e-5
Nicaragua,Actual,0.003607389284297824,0.003609107785851269
Nicaragua,Optimista,4.3588431435637176e-4,4.3761379559827297e-4
Nicaragua,Pesimista,5.5461936426581815e-5,5.719273468334851e-5
Nicaragua,Actual,0.0036860136315226555,0.003687731860880141
Nicaragua,Optimista,4.4828272075392306e-4,4.500121590727827e-4
Nicaragua,Pesimista,5.687582233804278e-5,5.860661569996398e-5
Nicaragua,Actual,0.004524824675172567,0.004526540000582552
Nicaragua,Optimista,5.54638565517962e-4,5.563676356349579e-4
Nicaragua,Pesimista,7.024627848295495e-5,7.19770255566173e-5
Nicaragua,Actual,0.005522124003618956,0.005523835876398083
Nicaragua,Optimista,6.82260375469923e-4,6.839890037626976e-4
Nicaragua,Pesimista,8.626030466984957e-5,8.799099630326506e-5
Nicaragua,Actual,0.006121233571320772,0.006122943369994241
Nicaragua,Optimista,7.621420081704855e-4,7.63870359914603e-4
Nicaragua,Pesimista,9.61924233706668e-5,9.792308061928073e-5
Nicaragua,Actual,0.007471541408449411,0.007473246532383438
Nicaragua,Optimista,9.377691312693059e-4,9.394968749957428e-4
Nicaragua,Pesimista,1.1815977632068098e-4,1.198903575187467e-4
Nicaragua,Actual,0.009012711234390736,0.009014411022824832
Nicaragua,Optimista,0.0011404051911085844,0.0011421322333129275
Nicaragua,Pesimista,1.4345401723403484e-4,1.45184510863931e-4
Nicaragua,Actual,0.010845253244042397,0.010846946688251735
Nicaragua,Optimista,0.0013863175408914685,0.0013880437317520446
Nicaragua,Pesimista,1.7440234660170972e-4,1.7613273308909218e-4
Nicaragua,Actual,0.01407777052372694,0.014079452777024394
Nicaragua,Optimista,0.0018225504318252206,0.0018242751124560217
Nicaragua,Pesimista,2.297151950187981e-4,2.314453900141763e-4
Nicaragua,Actual,0.016504041850566864,0.016505715704160224
Nicaragua,Optimista,0.0021631454583257437,0.0021648689598231944
Nicaragua,Pesimista,2.7315301122143865e-4,2.748830558359429e-4
Nicaragua,Actual,0.020673662424087524,0.020675321842535642
Nicaragua,Optimista,0.0027452176436781883,0.0027469391300530667
Nicaragua,Pesimista,3.473454562481493e-4,3.4907524400985335e-4
Nicaragua,Actual,0.020220497623085976,0.02022215861038181
Nicaragua,Optimista,0.0027146264910697937,0.0027163480833506466
Nicaragua,Pesimista,3.440733125898987e-4,3.458031116797004e-4
Nicaragua,Actual,0.020883556455373764,0.02088521514717283
Nicaragua,Optimista,0.0028358108829706907,0.002837532055713538
Nicaragua,Pesimista,3.600897907745093e-4,3.618195344155754e-4
Nicaragua,Actual,0.020253540948033333,0.02025520182093382
Nicaragua,Optimista,0.0027774039190262556,0.002779125293972875
Nicaragua,Pesimista,3.53642157278955e-4,3.553719232416027e-4
Nicaragua,Actual,0.01833512634038925,0.01833679385480376
Nicaragua,Optimista,0.002535158535465598,0.002536880749061019
Nicaragua,Pesimista,3.239804063923657e-4,3.2571027504341745e-4
Nicaragua,Actual,0.01691814884543419,0.016919821265397195
Nicaragua,Optimista,0.0023590619675815105,0.002360784790819821
Nicaragua,Pesimista,3.0259520281106234e-4,3.043251454972725e-4
Nicaragua,Actual,0.01626429334282875,0.016265968026426776
Nicaragua,Optimista,0.002287795301526785,0.0022895183714889055
Nicaragua,Pesimista,2.945628366433084e-4,2.962928071374139e-4
Nicaragua,Actual,0.016804715618491173,0.016806388431157802
Nicaragua,Optimista,0.002385722938925028,0.0023874456698635745
Nicaragua,Pesimista,3.0836090445518494e-4,3.100908271806483e-4
Nicaragua,Actual,0.017463715746998787,0.017465386278219804
Nicaragua,Optimista,0.0025023012422025204,0.002504023569549251
Nicaragua,Pesimista,3.246904525440186e-4,3.2642031873690445e-4
Nicaragua,Actual,0.016527384519577026,0.016529058292358522
Nicaragua,Optimista,0.002383692655712366,0.0023854153936797135
Nicaragua,Pesimista,3.097345179412514e-4,3.114644359112916e-4
Nicaragua,Actual,0.015583264641463757,0.015584941682769887
Nicaragua,Optimista,0.0022577999625355005,0.0022595231363409006
Nicaragua,Pesimista,2.930845075752586e-4,2.9481448318731054e-4
Nicaragua,Actual,0.01579274982213974,0.015794426138212254
Nicaragua,Optimista,0.002299735089763999,0.002301458118390805
Nicaragua,Pesimista,2.982550940942019e-4,2.99985051805784e-4
Nicaragua,Actual,0.015910347923636436,0.01591202383258661
Nicaragua,Optimista,0.0023284670896828175,0.0023301900188399992
Nicaragua,Pesimista,3.017054405063391e-4,3.0343538627288907e-4
Nicaragua,Actual,0.016028089448809624,0.016029764950140933
Nicaragua,Optimista,0.0023574212100356817,0.0023591440389542626
Nicaragua,Pesimista,3.0518032144755125e-4,3.0691025518413107e-4
Nicaragua,Actual,0.016145963221788406,0.016147638315043008
Nicaragua,Optimista,0.0023865976836532354,0.002388320411563433
Nicaragua,Pesimista,3.0867906752973795e-4,3.1040898915372694e-4
Nicaragua,Actual,0.016113273799419403,0.016114949005844148
Nicaragua,Optimista,0.0023924761917442083,0.002394198899303125
Nicaragua,Pesimista,3.0900747515261173e-4,3.107373956396599e-4
Nicaragua,Actual,0.017225082963705063,0.017226754321068127
Nicaragua,Optimista,0.0025692563503980637,0.002570978445947513
Nicaragua,Pesimista,3.312398330308497e-4,3.329696765499078e-4
Nicaragua,Actual,0.018412409350275993,0.018414076597138226
Nicaragua,Optimista,0.002758992835879326,0.002760714274564757
Nicaragua,Pesimista,3.5506117274053395e-4,3.567909337905778e-4
Nicaragua,Actual,0.018096955493092537,0.01809862383204988
Nicaragua,Optimista,0.002722418401390314,0.002724139966695725
Nicaragua,Pesimista,3.496898279991001e-4,3.514196076446348e-4
Nicaragua,Actual,0.01945682242512703,0.019458486056251532
Nicaragua,Optimista,0.0029406417161226273,0.0029423625259431714
Nicaragua,Pesimista,3.7704684655182064e-4,3.7877653148788977e-4
Nicaragua,Actual,0.020672963932156563,0.020674623353022847
Nicaragua,Optimista,0.0031388052739202976,0.0031405253977024633
Nicaragua,Pesimista,4.01735189370811e-4,4.03464788836318e-4
Nicaragua,Actual,0.022217120975255966,0.022218775050280633
Nicaragua,Optimista,0.0033923026639968157,0.0033940219101759525
Nicaragua,Pesimista,4.3471140088513494e-4,4.364408861876397e-4
Nicaragua,Actual,0.02220773883163929,0.022209392939144753
Nicaragua,Optimista,0.00341075100004673,0.0034124701823580864
Nicaragua,Pesimista,4.388740926515311e-4,4.40603563542878e-4
Nicaragua,Actual,0.02258784882724285,0.02258950161881491
Nicaragua,Optimista,0.0034899646416306496,0.003491683549705921
Nicaragua,Pesimista,4.509280843194574e-4,4.526575134801199e-4
Nicaragua,Actual,0.02270154468715191,0.022703197085111117
Nicaragua,Optimista,0.003528096480295062,0.003529815256358651
Nicaragua,Pesimista,4.577374493237585e-4,4.594668549105319e-4
Nicaragua,Actual,0.024801447987556458,0.024803093115691323
Nicaragua,Optimista,0.003880268195644021,0.003881985752495988
Nicaragua,Pesimista,5.055782967247069e-4,5.073075366873981e-4
Nicaragua,Actual,0.02462518960237503,0.024626835340712996
Nicaragua,Optimista,0.003874593647196889,0.003876311223694032
Nicaragua,Pesimista,5.069167818874121e-4,5.086460172162937e-4
Nicaragua,Actual,0.026618629693984985,0.026620268531072164
Nicaragua,Optimista,0.004220739006996155,0.004222455385144801
Nicaragua,Pesimista,5.551931681111455e-4,5.56922236308118e-4
Nicaragua,Actual,0.031133776530623436,0.03113539973636018
Nicaragua,Optimista,0.004986008163541555,0.004987721892343282
Nicaragua,Pesimista,6.602823850698769e-4,6.620110894500264e-4
Nicaragua,Actual,0.03555416315793991,0.03555577106038421
Nicaragua,Optimista,0.005750487558543682,0.0057521986407326284
Nicaragua,Pesimista,7.666668388992548e-4,7.683951749784964e-4
Nicaragua,Actual,0.04325619339942932,0.04325777463759489
Nicaragua,Optimista,0.007075656205415726,0.0070773626998966175
Nicaragua,Pesimista,9.499617735855281e-4,9.516894751012746e-4
Nicaragua,Actual,0.05326463282108307,0.053266179410226225
Nicaragua,Optimista,0.00882056076079607,0.008822261214451364
Nicaragua,Pesimista,0.0011927722953259945,0.0011944991562364423
Nicaragua,Actual,0.065494634211063385,0.06549613846017985
Nicaragua,Optimista,0.010990826413035393,0.010992519353273255
Nicaragua,Pesimista,0.0014972648350521922,0.001498990641815396
Nicaragua,Actual,0.0705576241016388,0.07055911082278284
Nicaragua,Optimista,0.011967022903263569,0.011968712463928189
Nicaragua,Pesimista,0.0016434767749160528,0.0016452020754963675
Nicaragua,Actual,0.07713597267866135,0.0771374366256907
Nicaragua,Optimista,0.013238174840807915,0.013239860000769276
Nicaragua,Pesimista,0.001835257513448596,0.001836982150087728
Nicaragua,Actual,0.08368998020887375,0.08369142146605664
Nicaragua,Optimista,0.014533326029777527,0.014535006705950688
Nicaragua,Pesimista,0.0020339239854365587,0.0020356479342962326
Nicaragua,Actual,0.08524636924266815,0.08524780511166251
Nicaragua,Optimista,0.014945587143301964,0.014947266392235177
Nicaragua,Pesimista,0.002110677072778344,0.002112400755920324
Nicaragua,Actual,0.08829502016305923,0.08829644547768346
Nicaragua,Optimista,0.01563870906829834,0.015640385917656943
Nicaragua,Pesimista,0.00222898181527853,0.002230705088851795
Nicaragua,Actual,0.08576998859643936,0.0857714226526737
Nicaragua,Optimista,0.015308797359466553,0.01531047535097307
Nicaragua,Pesimista,0.002201179973781109,0.0022029033436038077
Nicaragua,Actual,0.0767347663640976,0.07673623170009539
Nicaragua,Optimista,0.013738531619310379,0.013740215047046315
Nicaragua,Pesimista,0.0019865280482918024,0.001988252161235288
Nicaragua,Actual,0.058896955102682114,0.058898482192835194
Nicaragua,Optimista,0.010519242845475674,0.010520937418326664
Nicaragua,Pesimista,0.0015245170798152685,0.0015262427922317315
Nicaragua,Actual,0.04457882046699524,0.04458039712625165
Nicaragua,Optimista,0.0079554608091712,0.007957164257785683
Nicaragua,Pesimista,0.0011559296399354935,0.001157656628394497
Nicaragua,Actual,0.03907650336623192,0.039078099074403
Nicaragua,Optimista,0.00699435081332922,0.0069960575892877965
Nicaragua,Pesimista,0.0010196054354310036,0.0010213328958417487
Nicaragua,Actual,0.04362904280424118,0.043630622751609366
Nicaragua,Optimista,0.007865995168685913,0.007867698927028701
Nicaragua,Pesimista,0.001151327625848353,0.0011530546302394396
Nicaragua,Actual,0.02809288166463375,0.028094515397889312
Nicaragua,Optimista,0.005058385897427797,0.005060099375659219
Nicaragua,Pesimista,7.422181661240757e-4,7.439465868441464e-4
Nicaragua,Actual,0.02386610023677349,0.023867748603064058
Nicaragua,Optimista,0.004307225346565247,0.00430894142529987
Nicaragua,Pesimista,6.327992887236178e-4,6.345280882497117e-4
Nicaragua,Actual,0.021126670762896538,0.021128328613038608
Nicaragua,Optimista,0.0038194588851183653,0.0038211766524909813
Nicaragua,Pesimista,5.607363418675959e-4,5.624653908742087e-4
Nicaragua,Actual,0.020463602617383003,0.020465262763054083
Nicaragua,Optimista,0.0037092152051627636,0.0037109333541968533
Nicaragua,Pesimista,5.442494293674827e-4,5.459785354514655e-4
Nicaragua,Actual,0.018012074753642082,0.018013743386454895
Nicaragua,Optimista,0.0032708982471376657,0.00327261791361653
Nicaragua,Pesimista,4.796023422386497e-4,4.813316721295896e-4
Nicaragua,Actual,0.019331946969032288,0.019333611032473188
Nicaragua,Optimista,0.0035225898027420044,0.0035243085978696035
Nicaragua,Pesimista,5.16300555318594e-4,5.180297581610346e-4
Nicaragua,Actual,0.022564802318811417,0.022566455190170042
Nicaragua,Optimista,0.0041289906948804855,0.0041307073906600026
Nicaragua,Pesimista,6.050297524780035e-4,6.067586481416912e-4
Nicaragua,Actual,0.024718696251511574,0.02472034166613134
Nicaragua,Optimista,0.004540270660072565,0.00454198593200885
Nicaragua,Pesimista,6.671221344731748e-4,6.68850815174245e-4
Nicaragua,Actual,0.022968033328652382,0.0229696848040331
Nicaragua,Optimista,0.004227978643029928,0.004229694996115097
Nicaragua,Pesimista,6.246573175303638e-4,6.263861452438035e-4
Nicaragua,Actual,0.024030759930610657,0.02403240772685257
Nicaragua,Optimista,0.004438529256731272,0.004440244880894314
Nicaragua,Pesimista,6.595181184820831e-4,6.612468255081086e-4
Nicaragua,Actual,0.022589245811104774,0.022590898597840504
Nicaragua,Optimista,0.004182005301117897,0.00418372181336188
Nicaragua,Pesimista,6.248269928619266e-4,6.265558199879535e-4
Nicaragua,Actual,0.02553628198802471,0.025537924572178575
Nicaragua,Optimista,0.004747288767248392,0.004749003322492021
Nicaragua,Pesimista,7.134380284696817e-4,7.151665488260287e-4
Nicaragua,Actual,0.025778958573937416,0.025780600317949664
Nicaragua,Optimista,0.004806961864233017,0.004808676212889546
Nicaragua,Pesimista,7.264721789397299e-4,7.282006541721017e-4
Nicaragua,Actual,0.028171420097351074,0.02817305355870811
Nicaragua,Optimista,0.0052774809300899506,0.005279193649818635
Nicaragua,Pesimista,8.028996526263654e-4,8.046278632683114e-4
Nicaragua,Actual,0.028338376432657242,0.028340009316014696
Nicaragua,Optimista,0.005332190543413162,0.00533390307373823
Nicaragua,Pesimista,8.171938825398684e-4,8.189220436954687e-4
Nicaragua,Actual,0.030825380235910416,0.030827004509309124
Nicaragua,Optimista,0.005831361748278141,0.005833072550482217
Nicaragua,Pesimista,9.004406165331602e-4,9.021684894901882e-4
Nicaragua,Actual,0.03310885652899742,0.03311047289704566
Nicaragua,Optimista,0.006296474952250719,0.006298184144241939
Nicaragua,Pesimista,9.795833611860871e-4,9.81310960152474e-4
Nicaragua,Actual,0.0355907641351223,0.03559237191085473
Nicaragua,Optimista,0.0068048168905079365,0.006806524322629263
Nicaragua,Pesimista,0.0010666628368198872,0.001068390134318825
Nicaragua,Actual,0.038884688168764114,0.03888628454099568
Nicaragua,Optimista,0.007477029226720333,0.00747873433165564
Nicaragua,Pesimista,0.0011809603311121464,0.0011826872329153842
Nicaragua,Actual,0.039267443120479584,0.03926903816762096
Nicaragua,Optimista,0.007586967665702105,0.007588672390032677
Nicaragua,Pesimista,0.0012081803288310766,0.0012099071363992125
Nicaragua,Actual,0.03785831481218338,0.03785991473769952
Nicaragua,Optimista,0.007346839178353548,0.007348544734004267
Nicaragua,Pesimista,0.0011803745292127132,0.001182101433043986
Nicaragua,Actual,0.035916075110435486,0.03591768175994765
Nicaragua,Optimista,0.0069989999756217,0.007000706735484967
Nicaragua,Pesimista,0.00113445904571563,0.0011361861085054127
Nicaragua,Actual,0.03481634333729744,0.034817953794059595
Nicaragua,Optimista,0.006815403234213591,0.006817110629685202
Nicaragua,Pesimista,0.0011145640164613724,0.0011162911481273588
Nicaragua,Actual,0.03766120597720146,0.03766280658510455
Nicaragua,Optimista,0.007417791988700628,0.0074194972987141
Nicaragua,Pesimista,0.0012243054807186127,0.0012260322324617865
Nicaragua,Actual,0.04089063033461571,0.040892219762314545
